satisfaction,performance,years_at_company,overtime,distance_from_home,num_projects,monthly_income,attrition
0.5462937765175486,0.06264062723477087,-2.9008703990847198,-1.1209819170837312,2.4127390205355193,1.7494629775893555,0.3395292489160925,1
0.25820736867637595,-0.3091497489167886,2.3755216776221717,0.5513515054993096,-0.4370095004347738,-2.999008740987611,0.40906962091370236,1
-1.3771792010073118,0.10545797927658583,1.0753747619638216,2.635891845709418,-3.192955774033343,-1.5465270533993194,0.9187911341866069,0
0.2626159199631686,0.34998824773536846,3.135986625345445,-1.3432853998988652,-0.020546209166814933,-1.3565754248880604,0.3070793777307591,0
-3.6870879456199335,-0.9004087840557404,0.35728061710716397,4.103597119432403,-2.683362947591921,-0.73168341142918,0.20815155792978324,0
0.38472320846815766,0.6763532728437333,0.21046287620810378,-1.2024724318226558,-0.1892131586483934,1.1544330325561916,0.09720830488913512,1
2.6479510164013575,1.8178045950126738,4.829763172099727,-3.6033175184446677,0.3554458315095791,-3.6731075620975644,2.964071265379621,0
0.5842179529997908,-2.064298946001363,1.0941114009885875,1.8735380311090852,-0.07957685001505621,-2.1165305277645707,-3.491097748968539,1
0.3407852505102017,0.5761857820628967,-1.9015566485251745,-1.0715044785333665,1.5459096886764438,0.984637859774807,1.4567095192891795,1
0.29084790328323973,0.17533783764347768,0.6737080806758022,0.10955393426638506,-0.5306245060749517,-0.8592659731595742,0.39518514087831325,0
0.8788963149623357,-2.4763467072861887,-0.15175240271019996,1.349497556135445,1.4339878414176934,-1.18993609177604,-4.28288376488156,1
-2.9492101095324124,-1.5688322162422925,1.014618125091189,1.2036630308538854,1.0391394947428698,0.3591211337046125,-1.6405686165014344,1
-2.453436512834339,-0.47102432980711295,1.3476760477020764,0.5675982875491654,0.4768802226204175,-0.28249211456626344,0.48665598641675234,1
0.16700801370426266,0.22467706060688672,3.780318104218234,-1.9354105921855391,1.4099456515315039,-2.4616289542065166,1.1490801073535584,0
0.6358830562963649,-2.864039645132588,0.08814427785467571,0.7486652337735282,3.0891720764628596,-1.5069098741899265,-4.262456062302382,1
-0.668203624184299,-2.7945111273537204,0.022922695741109722,2.5461251095084347,0.2863333443550701,-0.401695116186621,-4.941686910940202,1
4.9705197285306095,2.5601860677887878,0.39290882207865196,-2.7541476997280223,-0.9751467090340673,-2.2875767565147385,3.2755575509599533,0
-0.5240257274264406,0.3953856233944178,-0.21542393373649693,1.1093463709244868,-1.0709131135270356,-0.9957464755082605,1.7032944333996358,0
0.034205703301366075,-1.0989248813705672,1.6111088196068797,1.240408038609916,-0.10596770117892751,-2.4940038472515127,-1.0509676991101966,1
-1.2669489655017832,-0.026942694485817514,-1.8345320634602624,0.2175128894648567,1.9521917517522671,0.039971013231339336,2.1224045636956563,1
1.405892245451644,0.26707919564449223,-0.049006698817858796,-0.09669215128240356,0.015435112383794025,-1.5923994242362478,0.8725687311765435,0
3.1437014280795306,1.640056167894447,1.9436955704985572,-2.8152469288365145,0.47721440859491726,-2.5224464015225703,2.5925345773602713,0
0.9224457778371246,0.9473871115864235,0.5004586621994824,-2.9333839692713646,1.3803763988340556,1.5123355353453611,0.3836011833492995,1
-3.1091830497115804,-0.42365649380444037,-1.6133801567533625,-1.5727244914099707,4.685441786377817,2.4693877953597116,1.4014246314216077,1
-0.5938940162193331,0.5268885934916857,-0.6732704129248427,-2.866308837649424,3.453376906443439,1.9493537727152133,1.3155386849885153,1
0.7793262669124023,-0.08111277507583663,-0.025533449782810025,-1.620869655669095,0.8396076589508424,1.9411367151215448,-1.9328475919914263,1
2.235433307139938,1.8101855284140331,2.602564612397657,-2.5255800466651106,-0.42002667845930164,-2.0913779637210257,2.671021275337629,0
-1.8436324055917646,0.034913811172102086,2.6491533100467137,2.3703731215121917,-3.5388386799063882,-1.6469479388113557,0.4100055702885288,0
0.3253655419263789,0.6555012721071809,-1.5141856705277255,-1.0500853084065147,1.2540676382561715,0.7820925596306014,1.5393257262952476,1
-2.118896656935873,-0.7851922394460076,1.5733832231412928,-0.12020706777659378,2.0219905283538333,-0.9169138306134872,0.490100707183021,1
1.3506705788630804,0.6717402775107464,-2.1207203600337023,-2.2826881613312144,2.513357414909209,1.4709867167938664,0.9862315703485184,1
-0.293508529508846,-2.392816515909569,-0.23748388587176228,1.5576964120807215,1.1841649169209063,-0.24321894551960055,-4.101152663906438,1
-2.4355535216519675,-0.6801710348001907,-0.43868248105613805,2.3748507909938126,-0.620962638582569,-0.44449567223465636,0.5639222114960196,0
-0.6914618356120941,0.42396799367212695,-2.0004905239414703,-0.5071179851246739,1.2204028005747178,1.5458140007355334,1.338648187275799,1
-2.2204800274358742,0.22698064920363376,0.6649165557043253,2.410242547747295,-2.5532855412705304,-0.902875495127752,1.6023213216725771,0
-1.0727613833686944,-2.5111280722348743,-0.8422253814962659,1.6169979861343282,1.517550421227376,0.7958369060873867,-4.279423436849765,1
0.8902431761165299,1.0143417203735314,1.5228223016783833,-2.7204059709991824,1.2775456798067677,-0.08226025287666006,1.3327403252256227,0
-0.6179437844873816,0.046281196780347304,-1.6888344511321327,-1.2918919348795042,2.4154741385224097,1.9086072694707008,0.4662172771873917,1
-1.2330949198910854,-0.21611248471062966,0.17249006802460376,-1.7070784347402455,2.1862661836816453,2.15880875603529,-0.6948688351242096,1
-0.20209880268410618,-1.6572142948095234,-0.10459492397854087,-0.5186943471228164,3.5321790489315625,-0.47665180684498143,-1.7880943440059949,1
0.3096239296054013,0.3897472984046043,2.720056841260869,-1.7664932514955314,1.0254055829110995,-1.53850328097881,0.9936450036326717,0
-0.9369898057920121,-0.98348972393859,-2.732081169188443,0.9584855068879503,2.0234457775186905,0.7318985471500152,-0.22594862139016514,1
-0.4908303368719291,-0.014512097917239635,-3.0021958756755796,-1.6595973588522168,3.54289466778987,2.6119225330982516,0.5961660643684988,1
-3.0446870616921378,-0.13190259902645288,-1.2473496328078677,3.417640200832441,-2.0283849445848436,-0.33529847923738865,1.9207037216349783,0
1.4606325029710092,-2.4073055961572605,0.516119959164887,2.07358870225499,-0.4162199045393882,-1.633036694083607,-5.03233136348685,1
0.6692305739442717,-1.6519028151618051,-0.19714259975022208,2.354196737406166,-1.4199127963357845,-0.6789514708262423,-3.6967645828214777,1
-2.1506018031963654,-0.538022394775034,-3.2755477900328467,4.420328082007562,-1.8959168353941076,-0.6194720110667546,1.5762899243163182,0
-0.9093812423819512,-0.9631704105759573,1.1260905189325965,0.03183125451499071,2.122568815376923,-1.7286364469532391,0.15613426433404154,1
0.981693622428687,1.063108111987127,-0.4096675586989508,-0.8205918666283377,-0.2453250235516864,-0.23263754552357319,1.814034813641511,1
1.61375146560386,1.0657779242711958,1.2849456354139361,-2.645160560075,1.4357182327248852,-1.0020330956109875,1.815797942502289,0
0.4557877645868126,0.24076690697588463,1.509833952029017,-0.8914631203467795,0.8687922015482435,-1.806872612067271,1.2456952315229928,0
-0.5977894167266866,-0.5764639833823294,1.3704729335496686,-0.8174478801081664,2.400298197352373,-1.4814174534244169,0.5397034825128415,1
0.11922555799569212,-0.6186833449587437,0.5388946332724605,0.22646669748050022,1.221625198744027,-1.843499099719366,0.2305019438747986,0
0.4109641878849376,0.7518228665824644,-2.7541225212498643,0.5857694201140877,-0.7165107207978163,1.0114156818294961,1.404077762228257,1
1.36727177629521,-0.9510424907583284,1.3508457140538463,0.18637439336378994,0.8872473779530026,-2.7659479989554163,-1.0151230202048522,1
-0.6651912128604278,-1.048821993068174,1.336577425449878,0.638832391636193,0.8941011657726607,-1.665552693260369,-0.7003893815279023,1
1.4567156292187338,0.6393808360917884,1.2246495272400113,-1.3704599292981317,0.4639982369073087,-1.5088597394962855,1.1582245017418553,0
1.64434100716131,1.5077554488135436,-0.6080481566618973,-2.8639817373384218,1.9071916495432877,0.112427854887161,2.766749759947519,1
-2.4178989825585964,-1.4898453128212816,0.26851943912928067,0.7537433006933749,1.7442629059454056,0.5655654228052227,-1.470042585557525,1
2.376996429204344,1.7033371203063985,1.2722898890100305,-3.1957080745284823,0.3633710944383466,-0.1086447173712295,1.6006105312054912,0
-2.104989909062291,-0.18075647508966786,1.0261867618161944,1.0810679451035181,-0.8906050801787722,-0.005172153175116989,0.34710490825537366,1
1.289551299834415,1.2831716441035572,-1.601000638799277,-0.9056404736888541,0.0378788118829716,0.19959592885240418,2.303725599928862,1
-1.2908623676443798,-1.3990520466268888,0.94371249573259,2.329681127897863,-1.4794107765565254,-0.4262097952493512,-2.541038331972424,1
0.01030944684905366,-0.9029685413287389,1.0129221456045678,-0.9624559865798701,3.1262819847915218,-1.75916885637551,0.04309646465669981,1
1.8340856037294238,1.4441456397146346,1.5929707804467599,-3.253528262493668,1.0267757488032485,-0.2885218276839182,1.6421153508425492,0
-1.7360347936269511,-1.6945213479556842,1.5664270793659614,1.4020326418912181,0.7243284252112229,-1.1962843764972098,-1.8292647383568763,1
-0.31585069522618403,-1.3864256622075979,0.22861451251055442,1.8230198074313497,-0.7281550298718646,-0.49228211052323734,-2.5923256513841517,1
-0.39408845431844997,0.7520313875140955,-0.2180406460448734,-3.140148661377664,3.0596142016360526,2.0138347792056996,1.287989230474679,1
1.7774913092030036,0.8520019606879349,-0.22177001910885452,-1.3593657702146835,0.7811468930123211,-1.054834326503611,1.722319922646675,0
-4.2828687142851285,-0.22823040794665936,-1.5978565781759024,4.025971033583132,-2.112994735166856,0.15688718189001616,2.288314486235954,0
2.8633673666165596,0.8443141344277787,-2.233720171722638,0.13338626753581573,-1.486609131163191,0.041712462380089854,0.2504335829207207,1
2.0820432113592124,1.2342026047282033,-0.20696977658653304,-1.64173839283384,0.03022413170333449,-0.3518435526236864,1.5231854579133652,0
2.2872142995259126,1.6421600153682843,3.4907716402939934,-4.249763121390275,1.2313279987526995,-1.2575672459724934,1.784044801856395,0
0.6804782725617662,-0.11715587535049306,-3.593640492818434,0.21643184858674888,1.0558759093914984,1.6296498511549427,-0.16347803724643128,1
0.4786659846105803,-0.42111587255623406,1.48823992905716,0.039034585128143284,0.6159368232604558,-2.33423835350087,0.202082656781587,1
0.5468736414026014,-1.951017297905644,0.7789967785641693,1.7931936930147119,0.08611522798055649,-1.989437255171071,-3.14969483505287,1
-0.8209000101992291,0.3790208350406861,2.1153044810479935,0.9436851937371317,-2.1154753904515102,-1.4429361925169661,0.9353291338673753,0
-1.581462976649779,-0.6609904939798382,-4.042949287896938,-1.3817271465493444,5.433313742177123,2.6925427345557114,0.9407849166203689,1
-2.4687979948274568,-1.489248055346486,-0.6321610692569066,0.4247687398682941,2.705050789515713,1.007260646781702,-1.1110580109575103,0
-0.8590756173199143,-0.6392190757749251,2.7628772282115905,0.9537743708976627,-0.5213441846799496,-2.550778714271524,-0.05753506733985314,1
-1.3813358070041337,-0.9462384049685542,1.3827559961681881,0.10364453769966865,1.6226759613255153,-1.044838237195114,-0.2840721469773676,1
0.9518435115962185,0.1641584525178961,-2.19884199370045,-1.1501229385328782,1.6717104268169805,1.5067782622742172,-0.05177418018451441,0
-2.368586521024583,-0.5254557272118818,1.3633890818712708,0.9174287097667617,0.04919754245457075,-0.4664271313476763,0.3216254694727769,1
0.4598402257932839,-0.15257113445375492,0.6599540674585622,1.626081727862176,-1.8587908920407434,-1.957329925299926,0.05335004445900415,0
0.30995451800419027,0.839155815519834,-0.5975400538642157,-2.291422665614939,1.6908246765487833,1.6299329830422882,1.0273791149912295,1
1.495987884233184,0.7237882689552206,-1.4647837071290937,-1.326752444304342,0.8150578380658173,0.7416970178215754,0.7695173887410605,0
-0.6051616082341271,-0.5742081900761175,0.2915105245173748,-0.3793576503839335,1.1881513635099863,0.48479005107496076,-0.9118511281143828,0
0.8071324139332346,0.11667244219716515,-0.08007153964800184,-0.8346254067693796,0.8933274919080745,-0.27307321199910795,0.22054980529555124,0
1.1939558697418684,1.4117314543664732,-0.027645109387178124,-2.9279508055281456,1.2806771884532275,1.1129971922141664,1.659382080399754,1
1.7025150122878152,1.2771216501668472,1.8535132614863619,-2.629410797906152,0.5461090632585555,-0.8844600386007356,1.593171615228627,0
-1.18236750360352,-0.7088109329002596,1.7040031425036042,-0.6922544164757565,2.1528880161064023,-0.9829025975364875,0.05689601383621157,0
-0.48859712689195056,0.7571876145417641,2.8626160261513363,-0.5987069269781992,-1.127705474755066,-1.2028298624422025,1.305236161104196,0
-0.5888398244409667,0.1455231941639259,-1.9472187462318378,-0.3213946614076876,0.9013121442681468,1.9414929774268566,0.2649983038297914,1
1.5835007398964376,0.0454393826935057,-1.8127986088193424,0.6687432336923892,-0.13461223063045402,-0.8851236592316878,0.4234053354203148,0
0.986475716644229,-0.11286463564539351,-0.31315216619588804,0.0535096493618094,0.4431002458527614,-1.1388181598412153,0.25589966267631115,0
0.4509084705035936,0.5881720610017916,-2.8220097518682676,-0.4794819307314229,0.9544887243445982,1.3946846023473403,1.284346649199682,1
-1.2877327253517024,-2.4339325902608615,1.2475957524446126,2.4358909504736412,-0.1850685784800139,-0.9417088196591955,-4.008420425256517,1
0.26906919948811747,0.006853483779565936,2.066806491449341,-1.067483387813515,1.302136583124504,-2.041774686952045,0.9746971678344454,0
2.518043421305987,1.110098185840403,0.25925622614501387,-2.6199313507213606,1.250143686626968,-0.5789587576123079,1.3352180764280157,0
-0.4143473259939321,-0.002284311258238146,1.1637386167729193,0.6500359538890084,-0.8038552250522268,-1.252592582406169,0.5216784511267724,0
-0.5740270186237617,-0.45922581062551027,3.2912431454895996,-1.03871590895654,1.8352951831956994,-2.583143044656941,0.6591291303669948,0
2.848511299491718,1.670717556006335,0.6647997876747638,-1.7653126667356445,-0.8984663115875298,-1.2737818935758853,1.9835284663406236,1
3.114815925648685,2.0480492975377773,0.48237533203657956,-2.156379385460597,-1.5213773300188356,-0.23625495716360323,1.6602788020307444,1
-0.8963915907333085,-1.103026828978785,1.5818267464555433,-0.8070391283618336,3.453793117514112,-1.9883151030159372,0.28387057663630677,1
-0.5077094112565217,-1.8523412714959286,1.4671142761156786,1.4433040122363778,0.6121897500141571,-1.8987798346748899,-2.4280920911234043,1
-1.7137365260991497,-1.8816745398826555,0.22496041252229848,1.6448908427225404,0.4978697024196438,0.4237062128473097,-3.010648352456976,1
0.23816793541252823,-0.08105861448063457,1.3351915704788158,-0.7568381367345611,1.1154502542239348,-1.4610169373389514,0.6048072396641766,0
0.4981061419425916,-0.23861985821829865,0.26420728339710653,-0.6146022193065629,1.06080006250225,-0.44753430805482153,-0.26108364865680067,0
-0.8787376428186326,0.14005427186622263,-2.2799854001300104,-1.1362757328575774,1.8683779153867799,3.083883422619161,-0.005218849087585298,1
-3.2478130958820053,-0.5006307846895345,0.6544961680533667,-0.31476747144087075,2.1956275520620037,0.8711099852967958,0.877260501594934,1
0.3114001236416799,1.2626187459161438,3.2448823391450667,-0.8847450258778,-1.8762288982076682,-1.6173190854391895,1.7476748056453082,0
1.3025331619271905,0.9764749933146057,-0.15308570928465004,-2.670022076350838,1.202524789816244,1.487261744925293,0.4218901898005908,1
-0.43821842234490316,-0.44814676271455667,2.316247558088457,-0.8606902924066894,2.5588002813239865,-3.076413111634414,1.5995040123391728,1
0.46496301839051346,0.19597744718283652,0.5411980958525062,-0.9933050438002179,1.1446580594020137,-0.796213684914978,0.8438386731725687,0
1.505441751166545,0.7111043633641327,-0.9091044452281953,-1.649427168070638,1.1132818694062203,0.4365628482849975,0.8379384970353662,0
-1.2951678966961688,-1.4261579726437439,1.0109813408087718,1.6602966873520113,-0.20759774929807273,-0.7426289725303962,-1.9827061462321753,1
-2.5544570691460184,-1.4270551438242063,1.8467434112518246,0.967484516700545,0.9979629976857568,-0.628187452782498,-1.1989585018242914,1
2.437310366766222,1.4816353266673037,-0.7112285944742982,-3.195179274052299,0.7467688699789796,1.9463109821059184,0.4361522134432174,1
-1.3725973277122732,-1.2586350195208569,0.8057454715326926,1.0961718883308784,0.56741272352136,-0.5708690708717985,-1.3938952626532888,1
-2.378932725020814,-0.8166299690371285,-0.38319967479368744,2.1109723951524986,-0.14992267150075766,-0.3789460257961893,0.3151583816827219,0
1.4375533749781528,0.8108902348299776,-3.16978817925872,-0.8991763404527482,1.3883733013289818,0.7645802997107756,1.849886962931308,1
1.3813176893219805,0.38287718975221036,-2.1393540908479878,-0.022702914449940624,0.19319238405196515,0.1607461988295238,0.6789084924723596,0
-2.538764179417181,-0.31129019597703855,-1.305677974248852,4.056190534633911,-2.753624859247356,-0.838662253625753,1.401394892977335,0
0.9723837635038527,1.6502723236958938,3.2468394776980793,-3.641478633927666,0.8068816581990217,-0.5194799273352565,2.079000784509164,0
0.6654246580350889,0.6055595934498665,4.6995698882525705,-2.882986468438667,0.6190613577562785,-1.3860981752701862,0.14240829191389925,0
0.7802883010215835,-0.7949958971963732,2.6489913748301825,0.1965266270952374,0.9014899451577181,-4.0120003700831575,0.14249850088413507,1
1.8361534040739862,1.2688976691607627,-1.0774175143703406,-1.436051940068217,0.2876660756604008,-0.035212268786808165,1.9514075023036996,1
-1.649058130856802,-0.9776671193642547,0.44392633089112876,0.3918832197978271,1.3822374381515599,0.02091767581301829,-0.6868655716251473,1
0.6356262994800356,-0.03269700984596746,-0.7842511489738548,-0.1552398636058799,0.9048706219139397,-0.6038219096674702,0.5775356941797396,0
-1.1785285074135872,-0.9637623700332187,-2.688906272236558,3.8921770968111367,-1.3005928291365043,-1.065518725856165,0.3319023988745431,0
-1.8342921383583457,-0.611855867320243,1.4877853859891645,0.21034307405919014,1.314437230319245,-1.1570248658917706,0.6611100685811551,1
-1.263197257300332,-1.428259191772319,1.1055607548808288,0.5876978484621185,2.084368865317636,-1.7146624516943088,-0.5827131356117659,0
2.7377139554064636,1.7584843940825345,-0.4699228139677384,-2.6234885915853874,-0.17935703978105422,0.8881008587816029,1.2455992172815502,1
-0.17313552250694952,-2.0087401255386834,0.42365648831665126,2.863217501050011,-1.3235061818115255,-1.213198758266318,-3.6788494175993134,1
0.17183529634395756,-0.3135678569512245,-0.45871545917715806,0.26676281479034397,0.8750570997216367,-0.9271665348830396,0.41656934456849826,0
1.9090356618008233,1.4100017936926665,-0.9781371776092314,-1.575441148220792,0.0040815144258712355,0.24546936210967196,1.8474404165341358,0
-0.8010822644717226,-0.1263467840249771,0.31954000047902964,-0.8443314110428788,1.9276110687909487,-0.19540055904147435,0.8929468523510617,0
-0.030460167933278326,1.0729084752198363,0.7133208125316433,-2.091707266629937,0.17984866604817273,1.7467579018085488,0.642708846139843,1
-1.6390061251114176,-2.0039867596833947,1.2222275440075916,1.3051838329689103,1.341130705628877,-0.9845996130271419,-2.367445576471595,1
-0.37694975228924166,-0.33590754233283715,1.4606801186406835,0.2887119233192293,-0.08748845525905513,-1.202986669658043,-0.13330431216107796,0
2.16940231680422,1.802665450233197,1.2650661654175104,-2.807715385531881,0.15028171250393385,-0.6701709168493539,2.319939661889615,0
1.6860995963769854,1.0584112910808305,1.08348244301796,-2.5021228469418766,0.697983542534238,-0.09584708943505782,0.9014720460768062,0
-2.1992853735577915,0.6552589467867027,2.3112556538459144,-1.7734303970099414,2.7968267823590214,-1.6987832998542562,4.069140424310576,1
0.22024119514918683,0.15818559994704182,3.372574313879644,-1.8538305496316194,1.154710709098803,-1.7454829282661577,0.5071339904617809,0
-0.6408878635946924,-1.0677963599024072,2.0183144940330022,0.7432073782907294,0.6397646488971765,-2.3002126436147257,-0.6209840718486127,1
3.6573399494444594,1.6272489498674299,-1.7566041747481371,-1.6906076948776643,-0.14323667121127737,-0.47782679917540616,1.960088304500859,1
1.092418252393803,0.3304891469033762,1.2822378704186612,-2.6758886883212005,4.055353604360531,-2.819989584889388,2.870281767568143,1
1.3116962301401078,0.39218449278495326,-1.0349523622614938,-1.140133120985865,0.8660163392756475,0.5504047666400855,0.19499100770188227,0
0.059893337422703974,0.3060899920601143,2.113431543226904,-0.7646655303431857,0.9918935234354203,-2.7021511049090066,2.1335282328653586,1
-2.057041743437402,0.1971370401436141,1.1084820659378483,1.130031528448159,-1.1516187929538704,-0.588699037692975,1.4366172749538417,0
0.2778981450822904,0.8430573199312801,-1.3239766349502686,-1.2522410073036998,0.85756100231686,1.2942604255440258,1.3598353677646253,1
-2.479047159317365,-0.6460266774034299,-1.2052086013967744,3.399547642615189,-1.5405190206444452,-0.6230335512595406,0.8341516283367822,0
-1.0491745103001966,-1.5193036112207834,1.3996179990731785,0.8934944681618763,1.0939224078515017,-1.3593870026483046,-1.6184604930310003,1
1.796507160968957,-0.18047758145229395,2.0027491165721356,-2.89855623723357,2.894697675757369,-1.1762496457374707,-0.5948229630259825,0
1.3157557161422673,0.9201805147663676,0.26804775911083945,-1.457853941747647,0.3998734039642503,-0.521568426704691,1.4391811929196598,0
-0.9316114368877016,1.2688160133167325,4.915050414796734,-1.4756318164565994,-1.713571766632692,-1.2121403678439355,1.6433163148517171,0
-0.5584200867782609,0.015097671158552801,-2.3662324121495235,-1.0063362777286222,2.6690847708427343,1.6592758624998991,0.9128830249522146,1
-0.9713510340950049,-0.6199918678219999,2.24819766437728,0.6174675293971548,0.33055685744710184,-2.3496593541266813,0.37606268729468284,1
-1.245073060531138,-2.0581949230547294,-0.46997441971728815,2.4814681073458806,-0.6089271568346373,0.767836940364937,-4.0146818556630635,1
-0.0291101151361548,-0.2929991740019979,2.6828386777433866,-1.2761861769666996,1.8474167178569856,-2.199503119841485,0.592349361726524,0
2.028857782764102,1.1977054950289536,-1.2599378632381553,-2.4775961084304337,2.0813595433382885,-0.07215943742965991,2.332557366274732,1
1.3431705589967797,0.6295534693948995,-3.6751245254671066,-0.8712863380348034,1.78247843068202,1.1370911260548844,1.5777611843704087,1
1.0981003465106403,0.8463011371087612,2.216111623866433,-2.73830416001913,1.2427501071234026,-0.6624255075956311,1.0009937703196539,0
-1.9486518126511005,-0.2732980013196659,1.0877936085478435,0.9265983274558875,-0.530325427753787,-0.21580645196483472,0.3004867670407172,1
1.1129844683345298,0.770175690576271,2.8459009987232244,-2.001413432821686,0.20847712354030912,-1.450082172710862,0.8680285908324502,0
-0.5281740412350846,-0.015123296341672898,1.3081431249990114,-2.030621678292031,2.486854981336271,0.12773049712412954,0.45410433213084944,0
-1.554480694304004,-1.6718694163829708,1.0120000161270264,1.3951885372909387,0.6638796864036713,-0.681057233324526,-2.0960348894264373,1
-0.8837040595857394,1.0279523374832362,0.08210495317560629,2.8706202890627974,-4.255565567375712,-1.6291359245395394,2.6408118419286293,0
