date,close_price
2022-03-10,91.21526885549915
2022-03-11,90.57014910089401
2022-03-12,90.93154470640243
2022-03-13,92.4695812728684
2022-03-14,92.43375523375845
2022-03-15,93.99839888957246
2022-03-16,91.37865378548271
2022-03-17,92.20055628985793
2022-03-18,92.2876033580961
2022-03-19,91.98859600763024
2022-03-20,92.08035678416574
2022-03-21,90.09278786956484
2022-03-22,89.87311598172734
2022-03-23,90.23022855323909
2022-03-24,91.7081225979806
2022-03-25,91.18985237970695
2022-03-26,90.38135877681377
2022-03-27,89.87960173322922
2022-03-28,90.7950038509313
2022-03-29,91.12375496059099
2022-03-30,90.59399475682395
2022-03-31,91.1072621899373
2022-04-01,91.20433973928534
2022-04-02,92.17298472981824
2022-04-03,91.47093163594087
2022-04-04,91.14326948934311
2022-04-05,90.75116133621096
2022-04-06,89.28764638807883
2022-04-07,89.58376666514341
2022-04-08,89.8448219373233
2022-04-09,89.84993539396577
2022-04-10,89.61534826059061
2022-04-11,88.1999775185402
2022-04-12,87.77933219577484
2022-04-13,87.43661767924807
2022-04-14,86.63434041002645
2022-04-15,86.47305469836044
2022-04-16,86.87710555517498
2022-04-17,88.7632914563855
2022-04-18,88.93786926921734
2022-04-19,89.19541965994011
2022-04-20,89.12097374417394
2022-04-21,87.2022025288749
2022-04-22,87.17568865342568
2022-04-23,87.23591886336672
2022-04-24,89.699160975852
2022-04-25,89.50680001107088
2022-04-26,89.80834735340449
2022-04-27,89.77363558369925
2022-04-28,88.60495754607972
2022-04-29,89.74778036059473
2022-04-30,90.49971339328151
2022-05-01,91.29074534032455
2022-05-02,90.38135788552981
2022-05-03,91.78415219646591
2022-05-04,90.38230113367364
2022-05-05,90.96915822747391
2022-05-06,93.15961385328389
2022-05-07,92.1690775281532
2022-05-08,91.60277979855042
2022-05-09,91.70243116363807
2022-05-10,91.19895550952187
2022-05-11,89.64829207845574
2022-05-12,89.71685505326175
2022-05-13,88.65455133953566
2022-05-14,89.12814377017084
2022-05-15,88.20871953593704
2022-05-16,89.75865394095457
2022-05-17,88.97540064861833
2022-05-18,88.65333913241265
2022-05-19,89.46685634978233
2022-05-20,88.23599203334837
2022-05-21,88.46345196795251
2022-05-22,89.77059472223493
2022-05-23,88.1631114876737
2022-05-24,88.34774534620601
2022-05-25,88.60762814045444
2022-05-26,89.38945101223175
2022-05-27,88.15250030135365
2022-05-28,86.83204368826938
2022-05-29,87.35398525388628
2022-05-30,87.65096992711946
2022-05-31,87.90146277746534
2022-06-01,88.24791098696232
2022-06-02,87.56788626538383
2022-06-03,87.80013996254483
2022-06-04,88.09321243584351
2022-06-05,87.37886101781714
2022-06-06,89.2446355289619
2022-06-07,89.71846844987368
2022-06-08,88.52716495267104
2022-06-09,89.18371856130487
2022-06-10,88.20903689107755
2022-06-11,88.99612149482
2022-06-12,90.1547170738274
2022-06-13,89.3340347554757
2022-06-14,90.29741088472001
2022-06-15,90.71019181165651
2022-06-16,91.53225197165101
2022-06-17,93.42904495430494
2022-06-18,93.18365683830208
2022-06-19,92.4299206739446
2022-06-20,91.54040624431906
2022-06-21,90.72459595935362
2022-06-22,90.64749424993953
2022-06-23,90.98864622475617
2022-06-24,91.2653370240862
2022-06-25,92.0925202731222
2022-06-26,92.10552216500011
2022-06-27,93.55905624215744
2022-06-28,93.29439940891947
2022-06-29,96.0145685755091
2022-06-30,96.6402359232741
2022-07-01,95.78307836685782
2022-07-02,94.71218586879671
2022-07-03,95.19465828403989
2022-07-04,94.97119549871404
2022-07-05,95.68519599280613
2022-07-06,96.15843361737967
2022-07-07,96.08560470472281
2022-07-08,95.2388109866544
2022-07-09,93.72396376196853
2022-07-10,93.27744880990151
2022-07-11,94.13384760422498
2022-07-12,94.34794134835519
2022-07-13,93.1022025696432
2022-07-14,93.27538349549438
2022-07-15,93.66070087522323
2022-07-16,92.77684343902209
2022-07-17,92.93056854496761
2022-07-18,92.98877726341361
2022-07-19,91.845806965583
2022-07-20,92.20359432593128
2022-07-21,92.76437885229952
2022-07-22,93.84743009547479
2022-07-23,94.90123214750969
2022-07-24,93.5235627795526
2022-07-25,92.58573773963748
2022-07-26,93.10077300684614
2022-07-27,93.61455895775835
2022-07-28,94.1296066440644
2022-07-29,97.98233813471911
2022-07-30,98.55322864541228
2022-07-31,99.68879428559288
2022-08-01,100.64279604908609
2022-08-02,101.29418730039188
2022-08-03,100.97891805575154
2022-08-04,101.7378872762448
2022-08-05,100.96506206170723
2022-08-06,100.72824345496723
2022-08-07,100.24287990713812
2022-08-08,100.32475404652443
2022-08-09,102.63941261319795
2022-08-10,100.7721474206062
2022-08-11,101.45840761098071
2022-08-12,99.84569173979106
2022-08-13,99.37375987400164
2022-08-14,100.462710470969
2022-08-15,100.52699049006446
2022-08-16,99.44924571213515
2022-08-17,98.73394200287518
2022-08-18,99.41353975180986
2022-08-19,98.68317312009272
2022-08-20,98.8996317096747
2022-08-21,98.94520354957851
2022-08-22,98.2936032019727
2022-08-23,100.43754729129802
2022-08-24,101.07146631361603
2022-08-25,99.04632372695842
2022-08-26,99.23277804172785
2022-08-27,98.57099157695946
2022-08-28,99.42342491175569
2022-08-29,98.63090417332299
2022-08-30,98.51616773185609
2022-08-31,99.02115501083655
2022-09-01,99.88691020500667
2022-09-02,98.68661379795088
2022-09-03,98.35211256210994
2022-09-04,97.87716725094899
2022-09-05,97.22383801837528
2022-09-06,98.98929225865638
2022-09-07,99.39427396961733
2022-09-08,98.13339001528229
2022-09-09,99.05125196233706
2022-09-10,101.17340815934969
2022-09-11,102.20587341990084
2022-09-12,100.68650345394683
2022-09-13,100.20226938108057
2022-09-14,101.4691805302672
2022-09-15,100.76151106464842
2022-09-16,101.20533049279464
2022-09-17,101.97996454622398
2022-09-18,101.0530340746459
2022-09-19,100.9935087185841
2022-09-20,97.75224137851502
2022-09-21,96.72785373718074
2022-09-22,96.47528558578757
2022-09-23,95.22750240382273
2022-09-24,96.85991370775436
2022-09-25,95.42977232979372
2022-09-26,94.98972784309674
2022-09-27,95.12046842038284
2022-09-28,96.56174170944895
2022-09-29,95.12587955826952
2022-09-30,96.28904331042447
2022-10-01,96.29927637144405
2022-10-02,95.3177677203961
2022-10-03,95.77987119465938
2022-10-04,95.97893089023285
2022-10-05,95.37871401307405
2022-10-06,95.44851609806408
2022-10-07,95.06320250120231
2022-10-08,95.17671984645357
2022-10-09,95.8388505209746
2022-10-10,97.42486733711996
2022-10-11,96.18705183829312
2022-10-12,98.32008521294938
2022-10-13,96.36799741342688
2022-10-14,96.21621231839129
2022-10-15,96.80452952487586
2022-10-16,97.0855213926109
2022-10-17,96.4628218727903
2022-10-18,96.25469962243302
2022-10-19,95.7616986877742
2022-10-20,95.17233393082998
2022-10-21,96.02193602785101
2022-10-22,96.37895151381606
2022-10-23,95.6860419185554
2022-10-24,96.58564179398866
2022-10-25,96.89294131486527
2022-10-26,97.70580343370422
2022-10-27,98.33543227562784
2022-10-28,97.50643726470577
2022-10-29,96.9462562245088
2022-10-30,97.69354982963206
2022-10-31,98.30392009506552
2022-11-01,98.28301850110137
2022-11-02,98.40034588441016
2022-11-03,99.67801078019858
2022-11-04,99.08643939136275
2022-11-05,99.63353677253279
2022-11-06,99.4313441200989
2022-11-07,99.21366291687167
2022-11-08,100.31243976885887
2022-11-09,101.1378561178469
2022-11-10,101.95136575384753
2022-11-11,103.25684456100186
2022-11-12,103.27784840263462
2022-11-13,103.95980137392958
2022-11-14,103.64953461733613
2022-11-15,103.97370096982456
2022-11-16,103.84355791545688
2022-11-17,103.9405538804496
2022-11-18,104.53571090588652
2022-11-19,103.71749022265304
2022-11-20,105.80987749833851
2022-11-21,104.8038601168388
2022-11-22,103.58967150405107
2022-11-23,104.74778237755113
2022-11-24,105.53944507151408
2022-11-25,106.16356488856623
2022-11-26,106.7919103978305
2022-11-27,106.7796636249836
2022-11-28,105.88240925349777
2022-11-29,105.9582138116915
2022-11-30,105.28105210017938
2022-12-01,106.25617183359714
2022-12-02,106.10911445209499
2022-12-03,105.28361725530247
2022-12-04,104.96223141364949
2022-12-05,105.37516286792511
2022-12-06,104.81143831512114
2022-12-07,103.9892179195547
2022-12-08,104.23290513104662
2022-12-09,104.47787170215534
2022-12-10,103.9709285267842
2022-12-11,103.49989022116588
2022-12-12,103.73194015852353
2022-12-13,102.2838558170262
2022-12-14,100.87639204264964
2022-12-15,100.1579478213972
2022-12-16,99.94450066968535
2022-12-17,100.25540823528337
2022-12-18,101.73076445223292
2022-12-19,102.58842407543493
2022-12-20,102.4284855454715
2022-12-21,102.40946933756882
2022-12-22,101.40693997293101
2022-12-23,101.38842683693862
2022-12-24,101.09976819801848
2022-12-25,101.42248675835657
2022-12-26,100.59525581480425
2022-12-27,101.11460232904543
2022-12-28,102.647341242048
2022-12-29,102.53858109359115
2022-12-30,102.94029281569009
2022-12-31,103.6304368074012
2023-01-01,103.22921633551536
2023-01-02,103.45330881732578
2023-01-03,103.46590121810758
2023-01-04,103.5635773166564
2023-01-05,102.79056753280094
2023-01-06,102.81507770705988
2023-01-07,103.31307599830532
2023-01-08,104.76421960610037
2023-01-09,105.72349043218557
2023-01-10,107.87667288969713
2023-01-11,107.10932532680908
2023-01-12,107.98164596352976
2023-01-13,108.16498796926811
2023-01-14,110.35479090248579
2023-01-15,109.54649261713064
2023-01-16,108.70677077494986
2023-01-17,108.10737812950583
2023-01-18,105.98348240519603
2023-01-19,105.45772738351526
2023-01-20,104.69859472196157
2023-01-21,104.84898850843777
2023-01-22,105.19074448421493
2023-01-23,107.06691532343082
2023-01-24,108.01733916161687
2023-01-25,107.44043550595447
2023-01-26,106.54202083460612
2023-01-27,107.03394000611262
2023-01-28,105.71370679909198
2023-01-29,107.54516556494633
2023-01-30,108.72460568566761
2023-01-31,108.25543003356292
2023-02-01,106.54229550447204
2023-02-02,107.89616787863744
2023-02-03,107.78162803338483
2023-02-04,109.0194443453583
2023-02-05,107.42501668656392
2023-02-06,106.82564166361016
2023-02-07,106.83088536332833
2023-02-08,106.87786595709308
2023-02-09,106.42780048561383
2023-02-10,107.05065041796134
2023-02-11,105.98302998857874
2023-02-12,105.84065050355744
2023-02-13,105.96094613526934
2023-02-14,106.47538496932809
2023-02-15,107.18699984741698
2023-02-16,106.06235775557911
2023-02-17,104.5282435848435
2023-02-18,105.805920406742
2023-02-19,106.1382344187216
2023-02-20,105.38974788216504
2023-02-21,106.94089985768755
2023-02-22,107.05657449198041
2023-02-23,108.23587167604424
2023-02-24,108.30339015745436
2023-02-25,110.36413808233634
2023-02-26,112.11947892477954
2023-02-27,111.87051477630047
2023-02-28,112.84208572725483
2023-03-01,113.48746167683997
2023-03-02,114.85609323437232
2023-03-03,113.89116977379221
2023-03-04,114.57722123379065
2023-03-05,115.63564572064024
2023-03-06,113.87690623421713
2023-03-07,112.69364772155136
2023-03-08,110.65441554379126
2023-03-09,110.3850087093467
2023-03-10,111.10255096514267
2023-03-11,112.6049080172387
2023-03-12,112.67900279765847
2023-03-13,114.30761834322976
2023-03-14,112.92751688501487
2023-03-15,111.22413444565971
2023-03-16,111.1685867467631
2023-03-17,111.5526521957024
2023-03-18,111.5199574476083
2023-03-19,109.45251534756844
2023-03-20,109.36339530805564
2023-03-21,108.05892580755079
2023-03-22,108.72859835638083
2023-03-23,109.09519660247767
2023-03-24,108.15531681615032
2023-03-25,107.64144989881362
2023-03-26,106.58223637692467
2023-03-27,106.51955727965151
2023-03-28,107.47469960015275
2023-03-29,106.4889735538172
2023-03-30,106.99302006933505
2023-03-31,106.4627624509626
2023-04-01,105.66988961870025
2023-04-02,105.5628592587457
2023-04-03,104.52761693632633
2023-04-04,103.97396763097915
2023-04-05,102.7760897383903
2023-04-06,104.74081487130668
2023-04-07,104.7760784232784
2023-04-08,104.07635291528582
2023-04-09,104.29033282602005
2023-04-10,104.17800477632922
2023-04-11,103.957035176796
2023-04-12,104.57120187683942
2023-04-13,105.32870958688673
2023-04-14,104.7982084392762
2023-04-15,104.22239019863152
2023-04-16,103.94733850147988
2023-04-17,101.64541733674429
2023-04-18,100.13022627454573
2023-04-19,101.49710054199026
2023-04-20,103.14206825549155
2023-04-21,102.89303221593516
2023-04-22,103.46958917899093
2023-04-23,103.78083933353447
2023-04-24,106.85972014198971
2023-04-25,107.97929505342428
2023-04-26,107.85137746194351
2023-04-27,106.89583702134308
2023-04-28,105.28939070108552
2023-04-29,105.49285433695275
2023-04-30,104.73650359166844
2023-05-01,103.31424988207077
2023-05-02,102.66767699782824
2023-05-03,101.58612899421384
2023-05-04,103.2732706292864
2023-05-05,104.15491038623585
2023-05-06,104.14693774491924
2023-05-07,105.62688188380926
2023-05-08,105.70425019145688
2023-05-09,104.84296599012862
2023-05-10,106.36609006739828
2023-05-11,106.90500011108294
2023-05-12,105.86775395675649
2023-05-13,105.67741527867287
2023-05-14,104.80179702528811
2023-05-15,103.41899729432377
2023-05-16,104.34517484185542
2023-05-17,106.25459148232555
2023-05-18,104.85602390850642
2023-05-19,105.41899314519698
2023-05-20,104.76835057607515
2023-05-21,104.28122519231046
2023-05-22,103.6888312680716
2023-05-23,102.82484049839178
2023-05-24,102.8733621263366
2023-05-25,102.04241200992556
2023-05-26,102.3128688357054
2023-05-27,102.26263072625626
2023-05-28,102.02368267938985
2023-05-29,101.11611901734825
2023-05-30,100.53934768677992
2023-05-31,101.29473891260568
2023-06-01,101.79565610023006
2023-06-02,100.81810085543151
2023-06-03,100.91743316086074
2023-06-04,101.66882028423252
2023-06-05,99.99941500311115
2023-06-06,100.54277519549109
2023-06-07,99.88015143654525
2023-06-08,100.4507501051384
2023-06-09,99.68749094859588
2023-06-10,97.88260884793137
2023-06-11,96.2550664100482
2023-06-12,96.30315135670958
2023-06-13,96.56287385843106
2023-06-14,95.65855723332666
2023-06-15,96.29714969210403
2023-06-16,94.63562962983507
2023-06-17,94.56954983118776
2023-06-18,93.3585336314253
2023-06-19,92.70669752362313
2023-06-20,92.75409619493955
2023-06-21,91.8936828296556
2023-06-22,91.50912728542578
2023-06-23,92.51542009464022
2023-06-24,91.93852822511707
2023-06-25,92.77422033718221
2023-06-26,91.64451348252459
2023-06-27,92.17431766043987
2023-06-28,93.61588628109777
2023-06-29,91.14424178097049
2023-06-30,90.34734652550001
2023-07-01,90.92441865268054
2023-07-02,90.72137326663756
2023-07-03,91.09251914000886
2023-07-04,90.48853395329304
2023-07-05,90.57512374076595
2023-07-06,90.41944650537386
2023-07-07,91.58722856703366
2023-07-08,91.84164941033488
2023-07-09,92.17925207241008
2023-07-10,91.76737510628762
2023-07-11,91.27976888221512
2023-07-12,90.8472106943955
2023-07-13,91.2416628367738
2023-07-14,90.82067835595353
2023-07-15,91.11045321284995
2023-07-16,93.1858540114954
2023-07-17,94.05697871492708
2023-07-18,93.73095518275925
2023-07-19,94.93216910492319
2023-07-20,94.52409373190163
2023-07-21,92.48596919672377
2023-07-22,91.47788288580638
2023-07-23,89.60709096478053
2023-07-24,89.2555774807392
2023-07-25,89.27399585992876
2023-07-26,90.95043317220404
2023-07-27,91.27736054596821
2023-07-28,91.05826001715934
2023-07-29,91.88766559834283
2023-07-30,89.67653028933495
2023-07-31,89.91214484744351
2023-08-01,90.68301004133048
2023-08-02,89.20442379555064
2023-08-03,90.34817783875756
2023-08-04,90.68667424625198
2023-08-05,90.27138633235118
2023-08-06,90.90416819845747
2023-08-07,93.17486105626186
2023-08-08,93.35672731132036
2023-08-09,93.60494789762069
2023-08-10,93.14558699808045
2023-08-11,92.29574262861566
2023-08-12,93.1260784451599
2023-08-13,92.26999461925104
2023-08-14,92.34156085647042
2023-08-15,91.86390340970532
2023-08-16,92.34288323545171
2023-08-17,92.67654534073866
2023-08-18,93.71408528499654
2023-08-19,93.2040688861418
2023-08-20,92.93419395084842
2023-08-21,91.95543023506613
2023-08-22,91.51113697499001
2023-08-23,91.88843746803487
2023-08-24,92.64542608468022
2023-08-25,91.7232607605026
2023-08-26,92.59286668060825
2023-08-27,93.94850453941321
2023-08-28,94.36193944263691
2023-08-29,96.23873525519497
2023-08-30,95.46494605609139
2023-08-31,94.22029135277998
2023-09-01,92.4415711038757
2023-09-02,93.93761541536489
2023-09-03,94.59198107171895
2023-09-04,94.53639640080848
2023-09-05,94.81636502712831
2023-09-06,93.69087597982993
2023-09-07,96.13662795944676
2023-09-08,96.26584914142198
2023-09-09,96.37524393602688
2023-09-10,97.10101055992557
2023-09-11,97.58201979166229
2023-09-12,97.80590381594142
2023-09-13,97.0154293604961
2023-09-14,97.4868977176321
2023-09-15,99.36892221410713
2023-09-16,100.71434226026211
2023-09-17,102.30752888690151
2023-09-18,101.79631321047032
2023-09-19,100.80670839021174
2023-09-20,100.6809214701121
2023-09-21,100.73664638240079
2023-09-22,101.83083790087174
2023-09-23,100.13837327115692
2023-09-24,101.66792359061753
2023-09-25,101.50991569203855
2023-09-26,101.08303462209112
2023-09-27,100.07093024683095
2023-09-28,98.41607357496518
2023-09-29,99.2392441589271
2023-09-30,99.31256212611551
2023-10-01,98.02260122637445
2023-10-02,96.72752245431083
2023-10-03,96.3917377550207
2023-10-04,98.0607592803101
2023-10-05,97.8011679289465
2023-10-06,96.29802497582838
2023-10-07,96.05228191174244
2023-10-08,95.77955834199477
2023-10-09,93.08267169905321
2023-10-10,93.02837683253539
2023-10-11,92.79744230232671
2023-10-12,93.49364866714014
2023-10-13,95.34260476208547
2023-10-14,96.46916979163323
2023-10-15,96.2002811010784
2023-10-16,95.09375519233673
2023-10-17,97.66711499558659
2023-10-18,97.72633342960108
2023-10-19,97.74026272151403
2023-10-20,97.71613763440402
2023-10-21,97.91422239517188
2023-10-22,97.76986198324794
2023-10-23,97.1961999763677
2023-10-24,96.6493410351273
2023-10-25,96.61658776491132
2023-10-26,96.07316299377754
2023-10-27,95.36031721110038
2023-10-28,95.46674743879228
2023-10-29,95.21177022137142
2023-10-30,96.7157632099541
2023-10-31,94.0647934015611
2023-11-01,95.15630025348356
2023-11-02,96.4023854459812
2023-11-03,94.32899521357304
2023-11-04,93.98630761949269
2023-11-05,93.6148667534969
2023-11-06,92.20735505877907
2023-11-07,91.4295383711882
2023-11-08,90.31896252572237
2023-11-09,92.071232969146
2023-11-10,93.00691136229345
2023-11-11,94.27846645728762
2023-11-12,95.00013852133085
2023-11-13,93.87108675011362
2023-11-14,93.34656648383385
2023-11-15,93.83594104506177
2023-11-16,92.61381323616982
2023-11-17,93.32681166634221
2023-11-18,93.08648626818407
2023-11-19,92.71166546063448
2023-11-20,93.42262542883797
2023-11-21,93.86688874032401
2023-11-22,93.50592257450492
2023-11-23,94.66525237786918
2023-11-24,93.58418905026927
2023-11-25,94.20012465721354
2023-11-26,94.79322591518192
2023-11-27,94.48367947586793
2023-11-28,94.80981249811005
2023-11-29,93.55869892172475
2023-11-30,94.48272594093166
2023-12-01,94.29782380448866
2023-12-02,93.77510078396962
2023-12-03,94.82411000980652
2023-12-04,94.11976631926375
2023-12-05,92.71130502290019
2023-12-06,91.15467584937629
2023-12-07,91.76068580072193
2023-12-08,90.48025644822565
2023-12-09,92.23505063021001
2023-12-10,90.15312122232629
2023-12-11,91.84957759061632
2023-12-12,92.06059505781894
2023-12-13,91.96388194594856
2023-12-14,91.4189628591396
2023-12-15,91.81809897349167
2023-12-16,91.78046427106682
2023-12-17,92.88376615308334
2023-12-18,92.99799380174538
2023-12-19,93.14829556320727
2023-12-20,92.7846833509934
2023-12-21,92.72773772727234
2023-12-22,93.0355394961644
2023-12-23,91.32537110350778
2023-12-24,89.97718568140206
2023-12-25,90.72044977542478
2023-12-26,90.89131521355272
2023-12-27,90.70733187720003
2023-12-28,90.72576581026543
2023-12-29,91.0733475156271
2023-12-30,90.53358783531775
2023-12-31,89.75528310991542
2024-01-01,89.95112836501312
2024-01-02,88.97275558739808
2024-01-03,89.38100834311255
2024-01-04,87.67842473887471
2024-01-05,88.70758037620035
2024-01-06,89.1801778586134
2024-01-07,89.43620759292727
2024-01-08,90.41889857687279
2024-01-09,92.08437302133537
2024-01-10,93.0987430863535
2024-01-11,91.25786885502185
2024-01-12,89.97829188828615
2024-01-13,89.35347331059047
2024-01-14,89.3795643608013
2024-01-15,89.89722338127042
2024-01-16,89.17147956811696
2024-01-17,89.35824633259404
2024-01-18,88.60286340024072
2024-01-19,87.99134559724877
2024-01-20,86.58468450040054
2024-01-21,85.66145125428964
2024-01-22,84.3097666486733
2024-01-23,83.33389339569598
2024-01-24,84.38753519230382
2024-01-25,83.43813630347188
2024-01-26,86.07051836830927
2024-01-27,86.56383626919015
2024-01-28,86.74867239288503
2024-01-29,85.8903146127038
2024-01-30,86.5906244921128
2024-01-31,86.01498666587503
2024-02-01,86.1369964805204
2024-02-02,88.69708101878919
2024-02-03,88.60102111906454
2024-02-04,89.7502944453502
2024-02-05,89.04711802022432
2024-02-06,89.01212952972736
2024-02-07,90.78293016536287
2024-02-08,90.1559631075751
2024-02-09,91.96841166557203
2024-02-10,92.67616360102751
2024-02-11,92.11369682513325
2024-02-12,92.74610456418876
2024-02-13,93.7186590138155
2024-02-14,94.34046897603268
2024-02-15,92.77024425614223
2024-02-16,92.04310708031736
2024-02-17,91.79558844476585
2024-02-18,91.72115501566581
2024-02-19,92.34182711321648
2024-02-20,92.51952811414975
2024-02-21,91.18418375543965
2024-02-22,91.56438160644561
2024-02-23,92.17496735172944
2024-02-24,92.73475779966047
2024-02-25,93.81553852521509
2024-02-26,94.64946067976399
2024-02-27,95.10864075899244
2024-02-28,95.03847504753378
2024-02-29,93.3775141140178
2024-03-01,93.80713233315038
2024-03-02,94.0148200203135
2024-03-03,94.28639885750886
2024-03-04,93.00965028168855
2024-03-05,91.9285937412803
2024-03-06,92.9817465946132
2024-03-07,92.94219144075655
2024-03-08,93.62369213812916
2024-03-09,93.65201051425963
2024-03-10,93.68176665375537
2024-03-11,94.62005045973137
2024-03-12,94.104005731514
2024-03-13,94.20012650845499
2024-03-14,93.73785121974994
2024-03-15,93.30335499231762
2024-03-16,92.99418286884898
2024-03-17,93.21631664048269
2024-03-18,92.73756801881922
2024-03-19,93.99332414439274
2024-03-20,93.09871684217323
2024-03-21,92.91184519801187
2024-03-22,92.4721141397377
2024-03-23,93.91909202409143
2024-03-24,94.115646800603
2024-03-25,95.14749134007164
2024-03-26,93.66193096703466
2024-03-27,93.92898123290392
2024-03-28,94.81861202852737
2024-03-29,94.9008960178028
2024-03-30,95.96637639286814
2024-03-31,95.44908794276776
2024-04-01,96.85843538295335
2024-04-02,99.1573335065726
2024-04-03,98.79449494613294
2024-04-04,98.34899242473217
2024-04-05,99.80237690184987
2024-04-06,101.38194904758058
2024-04-07,100.85908902042732
2024-04-08,100.43890220333145
2024-04-09,100.15711759447095
2024-04-10,98.81266708343666
2024-04-11,97.89401513695248
2024-04-12,96.8898743702004
2024-04-13,96.12207680509627
2024-04-14,96.0873919177095
2024-04-15,96.32160665024601
2024-04-16,97.87210714306009
2024-04-17,96.8737531023213
2024-04-18,97.85807550079788
2024-04-19,97.64408665657238
2024-04-20,97.59462294691994
2024-04-21,98.26944243908655
2024-04-22,97.14672041752425
2024-04-23,97.5291301637083
2024-04-24,97.69558237192136
2024-04-25,98.1880336359295
2024-04-26,98.47720227983733
2024-04-27,100.93250241974822
2024-04-28,100.2947624354969
2024-04-29,99.76376548049508
2024-04-30,99.14062495407032
2024-05-01,98.58514783491006
2024-05-02,97.94776070760355
2024-05-03,99.1367772387111
2024-05-04,100.55728148670096
2024-05-05,99.98653519295148
2024-05-06,99.15417961984726
2024-05-07,99.62559517623366
2024-05-08,99.07337213195268
2024-05-09,99.70630394970819
2024-05-10,99.90922697055949
2024-05-11,98.39348285556225
2024-05-12,99.94098805689232
2024-05-13,101.73686572998784
2024-05-14,101.12407703950346
2024-05-15,100.73637547956747
2024-05-16,101.02224087029238
2024-05-17,101.35669766027941
2024-05-18,102.01524193295224
2024-05-19,104.02544647171858
2024-05-20,103.84849924422453
2024-05-21,103.05020199968608
2024-05-22,101.67088277167156
2024-05-23,100.93995273172963
2024-05-24,100.90682575885583
2024-05-25,102.70138362237363
2024-05-26,102.18377232333745
2024-05-27,102.40756027497635
2024-05-28,102.3911373789036
2024-05-29,103.57953065235168
2024-05-30,106.1064630782253
2024-05-31,105.57559430530499
2024-06-01,105.08615486278676
2024-06-02,106.13031573985583
2024-06-03,106.81220722948214
2024-06-04,108.65891455521817
2024-06-05,109.24284274054415
2024-06-06,108.88355064975708
2024-06-07,109.4742054804494
2024-06-08,110.5829090610323
2024-06-09,111.40339124222967
2024-06-10,111.91066527333696
2024-06-11,112.97733996292612
2024-06-12,114.1466355533718
2024-06-13,115.52879454440932
2024-06-14,116.17750443199895
2024-06-15,116.01038635168211
2024-06-16,116.15710003811543
2024-06-17,117.36360900462378
2024-06-18,116.54667333363655
2024-06-19,116.91534664250945
2024-06-20,116.52200783018209
2024-06-21,116.55075265311692
2024-06-22,117.8292045157242
2024-06-23,118.02030358374411
2024-06-24,118.06674013190026
2024-06-25,116.70688399092035
2024-06-26,117.45313755694755
2024-06-27,118.09862173808864
2024-06-28,120.2618764613941
2024-06-29,119.95409822644109
2024-06-30,120.17324855410503
2024-07-01,120.42263223781579
2024-07-02,122.00008551757927
2024-07-03,121.90478998519231
2024-07-04,122.18381151096264
2024-07-05,122.79170802067918
2024-07-06,122.97831714383554
2024-07-07,122.53188352928501
2024-07-08,122.72597352218332
2024-07-09,123.7996052720431
2024-07-10,122.77308997263204
2024-07-11,122.90605964677891
2024-07-12,122.20593883183975
2024-07-13,123.40098546076459
2024-07-14,121.8777985559808
2024-07-15,121.31887670870923
2024-07-16,121.69608858377374
2024-07-17,123.26161261300808
2024-07-18,123.19586235193509
2024-07-19,122.64066282524189
2024-07-20,124.5218198946825
2024-07-21,123.07380599426625
